contrast,estimate,iter
day Lichen - day openMove,0.0467615666816704,44
day Lichen - night openMove,-0.0779850360104586,44
night Lichen - day openMove,0.184578833010988,44
night Lichen - night openMove,0.0598322303188589,44
day openMove - night openMove,-0.124746602692129,44
day Forest - night Forest,-0.162422680829806,45
day Forest - day Lichen,0.160258262113727,45
day Forest - night Lichen,0.12998755290959,45
day Forest - day openMove,0.304924806492917,45
day Forest - night openMove,0.183118148608777,45
night Forest - day Lichen,0.322680942943533,45
night Forest - night Lichen,0.292410233739395,45
night Forest - day openMove,0.467347487322723,45
night Forest - night openMove,0.345540829438583,45
day Lichen - night Lichen,-0.0302707092041373,45
day Lichen - day openMove,0.14466654437919,45
day Lichen - night openMove,0.0228598864950502,45
night Lichen - day openMove,0.174937253583328,45
night Lichen - night openMove,0.0531305956991876,45
day openMove - night openMove,-0.12180665788414,45
day Forest - night Forest,-0.101285074241023,46
day Forest - day Lichen,0.37323343464559,46
day Forest - night Lichen,0.294501021222826,46
day Forest - day openMove,0.23923524731371,46
day Forest - night openMove,0.219469488590501,46
night Forest - day Lichen,0.474518508886613,46
night Forest - night Lichen,0.39578609546385,46
night Forest - day openMove,0.340520321554734,46
night Forest - night openMove,0.320754562831524,46
day Lichen - night Lichen,-0.0787324134227639,46
day Lichen - day openMove,-0.13399818733188,46
day Lichen - night openMove,-0.15376394605509,46
night Lichen - day openMove,-0.055265773909116,46
night Lichen - night openMove,-0.0750315326323259,46
day openMove - night openMove,-0.0197657587232099,46
day Forest - night Forest,0.182910493395649,47
day Forest - day Lichen,0.43887007977355,47
day Forest - night Lichen,0.396611414271298,47
day Forest - day openMove,0.43570373582052,47
day Forest - night openMove,0.3844093303031,47
night Forest - day Lichen,0.255959586377901,47
night Forest - night Lichen,0.213700920875648,47
night Forest - day openMove,0.252793242424871,47
night Forest - night openMove,0.20149883690745,47
day Lichen - night Lichen,-0.0422586655022525,47
day Lichen - day openMove,-0.00316634395302995,47
day Lichen - night openMove,-0.0544607494704504,47
night Lichen - day openMove,0.0390923215492226,47
night Lichen - night openMove,-0.0122020839681978,47
day openMove - night openMove,-0.0512944055174204,47
day Forest - night Forest,0.0110833117978674,48
day Forest - day Lichen,0.188249856971791,48
day Forest - night Lichen,0.102624485443526,48
day Forest - day openMove,0.143812585680379,48
day Forest - night openMove,0.121650713650675,48
night Forest - day Lichen,0.177166545173924,48
night Forest - night Lichen,0.0915411736456584,48
night Forest - day openMove,0.132729273882511,48
night Forest - night openMove,0.110567401852808,48
day Lichen - night Lichen,-0.0856253715282653,48
day Lichen - day openMove,-0.0444372712914124,48
day Lichen - night openMove,-0.0665991433211159,48
night Lichen - day openMove,0.0411881002368529,48
night Lichen - night openMove,0.0190262282071494,48
day openMove - night openMove,-0.0221618720297035,48
day Forest - night Forest,-0.147270506612439,49
day Forest - day Lichen,0.30474818264623,49
day Forest - night Lichen,0.176192655956479,49
day Forest - day openMove,0.329605941402015,49
day Forest - night openMove,0.139637377388008,49
night Forest - day Lichen,0.45201868925867,49
night Forest - night Lichen,0.323463162568918,49
night Forest - day openMove,0.476876448014454,49
night Forest - night openMove,0.286907884000447,49
day Lichen - night Lichen,-0.128555526689751,49
day Lichen - day openMove,0.0248577587557844,49
day Lichen - night openMove,-0.165110805258222,49
night Lichen - day openMove,0.153413285445536,49
night Lichen - night openMove,-0.036555278568471,49
day openMove - night openMove,-0.189968564014007,49
day Forest - night Forest,-0.00439187342442192,50
day Forest - day Lichen,0.310324694867611,50
day Forest - night Lichen,0.259475447168275,50
day Forest - day openMove,0.22896443243099,50
day Forest - night openMove,0.150647455815052,50
night Forest - day Lichen,0.314716568292033,50
night Forest - night Lichen,0.263867320592697,50
night Forest - day openMove,0.233356305855412,50
night Forest - night openMove,0.155039329239474,50
day Lichen - night Lichen,-0.0508492476993365,50
day Lichen - day openMove,-0.0813602624366211,50
day Lichen - night openMove,-0.159677239052559,50
night Lichen - day openMove,-0.0305110147372846,50
night Lichen - night openMove,-0.108827991353223,50
day openMove - night openMove,-0.0783169766159382,50
day Forest - night Forest,0.0583357686627998,51
day Forest - day Lichen,0.167089290043361,51
day Forest - night Lichen,0.116271092676833,51
day Forest - day openMove,0.163507474270716,51
day Forest - night openMove,0.100694525937761,51
night Forest - day Lichen,0.108753521380562,51
night Forest - night Lichen,0.0579353240140331,51
night Forest - day openMove,0.105171705607917,51
night Forest - night openMove,0.0423587572749614,51
day Lichen - night Lichen,-0.0508181973665285,51
day Lichen - day openMove,-0.00358181577264508,51
day Lichen - night openMove,-0.0663947641056003,51
night Lichen - day openMove,0.0472363815938834,51
night Lichen - night openMove,-0.0155765667390718,51
day openMove - night openMove,-0.0628129483329552,51
day Forest - night Forest,0.0570516537886569,52
day Forest - day Lichen,0.263270417724065,52
day Forest - night Lichen,0.178862238175249,52
day Forest - day openMove,0.253498546479355,52
day Forest - night openMove,0.278786154411206,52
night Forest - day Lichen,0.206218763935408,52
night Forest - night Lichen,0.121810584386592,52
night Forest - day openMove,0.196446892690698,52
night Forest - night openMove,0.221734500622549,52
day Lichen - night Lichen,-0.0844081795488161,52
day Lichen - day openMove,-0.00977187124471002,52
day Lichen - night openMove,0.0155157366871407,52
night Lichen - day openMove,0.0746363083041061,52
night Lichen - night openMove,0.0999239162359568,52
day openMove - night openMove,0.0252876079318507,52
day Forest - night Forest,-0.147756711046582,53
day Forest - day Lichen,0.170307684216658,53
day Forest - night Lichen,0.10006547231926,53
day Forest - day openMove,0.109791767500111,53
day Forest - night openMove,0.0529547804127756,53
night Forest - day Lichen,0.318064395263239,53
night Forest - night Lichen,0.247822183365842,53
night Forest - day openMove,0.257548478546692,53
night Forest - night openMove,0.200711491459357,53
day Lichen - night Lichen,-0.0702422118973975,53
day Lichen - day openMove,-0.0605159167165471,53
day Lichen - night openMove,-0.117352903803882,53
night Lichen - day openMove,0.00972629518085043,53
night Lichen - night openMove,-0.0471106919064848,53
day openMove - night openMove,-0.0568369870873352,53
day Forest - night Forest,-0.0198243515869555,54
day Forest - day Lichen,0.0311470593165409,54
day Forest - night Lichen,0.143028883390603,54
day Forest - day openMove,0.0864378779762974,54
day Forest - night openMove,0.114911273989219,54
night Forest - day Lichen,0.0509714109034963,54
night Forest - night Lichen,0.162853234977559,54
night Forest - day openMove,0.106262229563253,54
night Forest - night openMove,0.134735625576175,54
day Lichen - night Lichen,0.111881824074063,54
day Lichen - day openMove,0.0552908186597565,54
day Lichen - night openMove,0.0837642146726786,54
night Lichen - day openMove,-0.0565910054143061,54
night Lichen - night openMove,-0.0281176094013839,54
day openMove - night openMove,0.0284733960129221,54
day Forest - night Forest,0.129078166154945,55
day Forest - day Lichen,0.255032000052074,55
day Forest - night Lichen,0.156784238269747,55
day Forest - day openMove,0.263413280452701,55
day Forest - night openMove,0.120290041569352,55
night Forest - day Lichen,0.12595383389713,55
night Forest - night Lichen,0.0277060721148027,55
night Forest - day openMove,0.134335114297756,55
night Forest - night openMove,-0.00878812458559253,55
day Lichen - night Lichen,-0.098247761782327,55
day Lichen - day openMove,0.00838128040062647,55
day Lichen - night openMove,-0.134741958482722,55
night Lichen - day openMove,0.106629042182954,55
night Lichen - night openMove,-0.0364941967003952,55
day openMove - night openMove,-0.143123238883349,55
day Forest - night Forest,0.121619790801818,56
day Forest - day Lichen,0.451854807400479,56
day Forest - night Lichen,0.433148171110572,56
day Forest - day openMove,0.496385179105514,56
day Forest - night openMove,0.34693509105978,56
night Forest - day Lichen,0.33023501659866,56
night Forest - night Lichen,0.311528380308753,56
night Forest - day openMove,0.374765388303695,56
night Forest - night openMove,0.225315300257962,56
day Lichen - night Lichen,-0.0187066362899069,56
day Lichen - day openMove,0.0445303717050351,56
day Lichen - night openMove,-0.104919716340699,56
night Lichen - day openMove,0.063237007994942,56
night Lichen - night openMove,-0.0862130800507918,56
day openMove - night openMove,-0.149450088045734,56
day Forest - night Forest,-0.0991071459690526,57
day Forest - day Lichen,0.231875220961981,57
day Forest - night Lichen,0.130902141645688,57
day Forest - day openMove,0.185154324484084,57
day Forest - night openMove,0.210200937410487,57
night Forest - day Lichen,0.330982366931033,57
night Forest - night Lichen,0.230009287614741,57
night Forest - day openMove,0.284261470453137,57
night Forest - night openMove,0.30930808337954,57
day Lichen - night Lichen,-0.100973079316293,57
day Lichen - day openMove,-0.0467208964778963,57
day Lichen - night openMove,-0.0216742835514937,57
night Lichen - day openMove,0.0542521828383962,57
night Lichen - night openMove,0.0792987957647989,57
day openMove - night openMove,0.0250466129264026,57
day Forest - night Forest,0.0238252315417711,58
day Forest - day Lichen,0.338826429220124,58
day Forest - night Lichen,0.283093243329786,58
day Forest - day openMove,0.286220835985885,58
day Forest - night openMove,0.238369232624576,58
night Forest - day Lichen,0.315001197678353,58
night Forest - night Lichen,0.259268011788015,58
night Forest - day openMove,0.262395604444114,58
night Forest - night openMove,0.214544001082805,58
day Lichen - night Lichen,-0.0557331858903382,58
day Lichen - day openMove,-0.0526055932342391,58
day Lichen - night openMove,-0.100457196595549,58
night Lichen - day openMove,0.00312759265609914,58
night Lichen - night openMove,-0.0447240107052103,58
day openMove - night openMove,-0.0478516033613095,58
day Forest - night Forest,0.238386248540693,59
day Forest - day Lichen,0.275794127300306,59
day Forest - night Lichen,0.375018902452164,59
day Forest - day openMove,0.346585037980078,59
day Forest - night openMove,0.26273839932379,59
night Forest - day Lichen,0.0374078787596133,59
night Forest - night Lichen,0.136632653911472,59
night Forest - day openMove,0.108198789439386,59
night Forest - night openMove,0.0243521507830974,59
day Lichen - night Lichen,0.0992247751518584,59
day Lichen - day openMove,0.0707909106797723,59
day Lichen - night openMove,-0.0130557279765159,59
night Lichen - day openMove,-0.028433864472086,59
night Lichen - night openMove,-0.112280503128374,59
day openMove - night openMove,-0.0838466386562883,59
day Forest - night Forest,0.345726743568856,60
day Forest - day Lichen,0.569962031740473,60
day Forest - night Lichen,0.456790868284133,60
day Forest - day openMove,0.491348712810243,60
day Forest - night openMove,0.379909991082547,60
night Forest - day Lichen,0.224235288171617,60
night Forest - night Lichen,0.111064124715276,60
night Forest - day openMove,0.145621969241387,60
night Forest - night openMove,0.0341832475136907,60
day Lichen - night Lichen,-0.113171163456341,60
day Lichen - day openMove,-0.0786133189302299,60
day Lichen - night openMove,-0.190052040657926,60
night Lichen - day openMove,0.0345578445261107,60
night Lichen - night openMove,-0.0768808772015854,60
day openMove - night openMove,-0.111438721727696,60
day Forest - night Forest,-0.285593783822899,61
day Forest - day Lichen,0.213009889042532,61
day Forest - night Lichen,0.257674912418764,61
day Forest - day openMove,0.316166736917214,61
day Forest - night openMove,0.214429728133572,61
night Forest - day Lichen,0.498603672865431,61
night Forest - night Lichen,0.543268696241663,61
night Forest - day openMove,0.601760520740113,61
night Forest - night openMove,0.500023511956471,61
day Lichen - night Lichen,0.0446650233762322,61
day Lichen - day openMove,0.103156847874682,61
day Lichen - night openMove,0.00141983909103996,61
night Lichen - day openMove,0.0584918244984499,61
night Lichen - night openMove,-0.0432451842851923,61
day openMove - night openMove,-0.101737008783642,61
day Forest - night Forest,0.092316656799491,62
day Forest - day Lichen,0.240862778266691,62
day Forest - night Lichen,0.0975976367680455,62
day Forest - day openMove,0.200535984563891,62
day Forest - night openMove,0.127353432636302,62
night Forest - day Lichen,0.1485461214672,62
night Forest - night Lichen,0.00528097996855453,62
night Forest - day openMove,0.1082193277644,62
